bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId,rec_createDate,rec_ScannedDate,rec_finishedDate,rec_modifyDate,pointsAwardedDate,purchaseDate,receipt_ids
,,350.0,1.0,FINISHED,9.99,600748196e64691717e8d4f0,600748640a720f05fa000026,1970-01-01 00:26:51.090020000,1970-01-01 00:26:51.090020000,1970-01-01 00:26:51.090020000,1970-01-01 00:26:51.090020000,1970-01-01 00:26:51.090020000,1970-01-01 00:26:51.090020000,306
,,125.0,5.0,FINISHED,25.00,60074b49325c8a1794623876,60074bbd0a7214ad89000031,1970-01-01 00:26:51.090877000,1970-01-01 00:26:51.090877000,1970-01-01 00:26:51.090877000,1970-01-01 00:26:51.090877000,1970-01-01 00:26:51.090877000,1970-01-01 00:26:50.776800000,307
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,6007464b6e64691717e8c1f0,600746ce0a720f05fa000017,1970-01-01 00:26:51.089614000,1970-01-01 00:26:51.089614000,1970-01-01 00:26:51.089615000,1970-01-01 00:26:51.089615000,1970-01-01 00:26:51.089615000,1970-01-01 00:26:51.003214000,308
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,600741d06e6469120a787853,6007425e0a720f05fa00000a,1970-01-01 00:26:51.088478000,1970-01-01 00:26:51.088478000,1970-01-01 00:26:51.088479000,1970-01-01 00:26:51.088479000,1970-01-01 00:26:51.088479000,1970-01-01 00:26:51.002078000,309
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,60074b930a7214ad8900002d,1970-01-01 00:26:51.090835000,1970-01-01 00:26:51.090835000,1970-01-01 00:26:51.090836000,1970-01-01 00:26:51.090836000,1970-01-01 00:26:51.090836000,1970-01-01 00:26:51.004435000,310
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,600746fb0a7214ad8900001b,1970-01-01 00:26:51.089659000,1970-01-01 00:26:51.089659000,1970-01-01 00:26:51.089660000,1970-01-01 00:26:51.089660000,1970-01-01 00:26:51.089660000,1970-01-01 00:26:51.003259000,311
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.00,600741d06e6469120a787853,600742490a720f05fa000004,1970-01-01 00:26:51.088457000,1970-01-01 00:26:51.088457000,1970-01-01 00:26:51.088458000,1970-01-01 00:26:51.088458000,1970-01-01 00:26:51.088458000,1970-01-01 00:26:50.776800000,312
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,60074b49325c8a1794623876,60074bcb0a7214ad89000037,1970-01-01 00:26:51.090891000,1970-01-01 00:26:51.090891000,1970-01-01 00:26:51.090891000,1970-01-01 00:26:51.090891000,1970-01-01 00:26:51.090891000,1970-01-01 00:26:51.004491000,313
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,1.0,FINISHED,10.00,600741d06e6469120a787853,6007424d0a720f05fa000006,1970-01-01 00:26:51.088461000,1970-01-01 00:26:51.088461000,1970-01-01 00:26:51.088461000,1970-01-01 00:26:51.088461000,1970-01-01 00:26:51.088461000,1970-01-01 00:26:51.002061000,314
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,60074b900a7214ad8900002b,1970-01-01 00:26:51.090832000,1970-01-01 00:26:51.090832000,1970-01-01 00:26:51.090833000,1970-01-01 00:26:51.090833000,1970-01-01 00:26:51.090833000,1970-01-01 00:26:49.967632000,315
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,60074b49325c8a1794623876,60074bcc0a7214ad89000038,1970-01-01 00:26:51.090892000,1970-01-01 00:26:51.090892000,1970-01-01 00:26:51.090893000,1970-01-01 00:26:51.090893000,1970-01-01 00:26:51.090893000,1970-01-01 00:26:50.604000000,316
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755.0,1.0,FINISHED,1.00,600746fd6e64691717e8cfb5,600746fd0a720f05fa00001f,1970-01-01 00:26:51.089661000,1970-01-01 00:26:51.089661000,1970-01-01 00:26:51.089661000,1970-01-01 00:26:51.089661000,1970-01-01 00:26:51.089661000,1970-01-01 00:26:51.003261000,317
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",574.4,14.0,FINISHED,30.57,6006f1c5e257127d5d9aedfb,6006f2d10a7214ad4c00008b,1970-01-01 00:26:51.068113000,1970-01-01 00:26:51.068113000,1970-01-01 00:26:51.068129000,1970-01-01 00:26:51.068131000,1970-01-01 00:26:51.068129000,1970-01-01 00:26:50.928000000,318
27.0,COMPLETE_PARTNER_RECEIPT,50.6,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0,600746ea0a720f05fa00001b,1970-01-01 00:26:51.089642000,1970-01-01 00:26:51.089642000,1970-01-01 00:26:51.089642000,1970-01-01 00:26:51.089642000,1970-01-01 00:26:51.089642000,1970-01-01 00:26:51.003242000,319
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0,600746d90a7214ad89000015,1970-01-01 00:26:51.089625000,1970-01-01 00:26:51.089625000,1970-01-01 00:26:51.089625000,1970-01-01 00:26:51.089625000,1970-01-01 00:26:51.089625000,1970-01-01 00:26:51.003225000,320
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,6007464b6e64691717e8c1f0,600746c60a7214ad89000011,1970-01-01 00:26:51.089606000,1970-01-01 00:26:51.089606000,1970-01-01 00:26:51.089607000,1970-01-01 00:26:51.089607000,1970-01-01 00:26:51.089607000,1970-01-01 00:26:49.707206000,321
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0,600746cd0a7214ad89000013,1970-01-01 00:26:51.089613000,1970-01-01 00:26:51.089613000,1970-01-01 00:26:51.089613000,1970-01-01 00:26:51.089613000,1970-01-01 00:26:51.089613000,1970-01-01 00:26:50.085600000,322
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,600742420a720f05fa000003,1970-01-01 00:26:51.088450000,1970-01-01 00:26:51.088450000,1970-01-01 00:26:51.088451000,1970-01-01 00:26:51.088451000,1970-01-01 00:26:51.088451000,1970-01-01 00:26:51.002050000,323
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0,600746c90a7214ad89000012,1970-01-01 00:26:51.089609000,1970-01-01 00:26:51.089609000,1970-01-01 00:26:51.089610000,1970-01-01 00:26:51.089610000,1970-01-01 00:26:51.089610000,1970-01-01 00:26:50.776800000,324
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,5.0,FINISHED,25.00,6007464b6e64691717e8c1f0,600746c00a7214ad8900000f,1970-01-01 00:26:51.089600000,1970-01-01 00:26:51.089600000,1970-01-01 00:26:51.089600000,1970-01-01 00:26:51.089600000,1970-01-01 00:26:51.089600000,1970-01-01 00:26:51.089600000,325
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,60074b8e0a7214ad8900002a,1970-01-01 00:26:51.090830000,1970-01-01 00:26:51.090830000,1970-01-01 00:26:51.090832000,1970-01-01 00:26:51.090832000,1970-01-01 00:26:51.090832000,1970-01-01 00:26:49.967630000,326
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,9.0,FINISHED,89.91,60074b49325c8a1794623876,60074b7d0a720f05fa000037,1970-01-01 00:26:51.090813000,1970-01-01 00:26:51.090813000,1970-01-01 00:26:51.090814000,1970-01-01 00:26:51.090814000,1970-01-01 00:26:51.090814000,1970-01-01 00:26:51.004413000,327
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.00,60074b996e64691717e8f11a,60074b9a0a7214ad89000030,1970-01-01 00:26:51.090842000,1970-01-01 00:26:51.090842000,1970-01-01 00:26:51.090842000,1970-01-01 00:26:51.090842000,1970-01-01 00:26:51.090842000,1970-01-01 00:26:51.004442000,328
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,60074b960a7214ad8900002e,1970-01-01 00:26:51.090838000,1970-01-01 00:26:51.090838000,1970-01-01 00:26:51.090839000,1970-01-01 00:26:51.090839000,1970-01-01 00:26:51.090839000,1970-01-01 00:26:51.004438000,329
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,6007464b6e64691717e8c1f0,600746e80a7214ad89000017,1970-01-01 00:26:51.089640000,1970-01-01 00:26:51.089640000,1970-01-01 00:26:51.089641000,1970-01-01 00:26:51.089641000,1970-01-01 00:26:51.089641000,1970-01-01 00:26:51.089640000,330
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,60074b49325c8a1794623876,60074bc60a7214ad89000034,1970-01-01 00:26:51.090886000,1970-01-01 00:26:51.090886000,1970-01-01 00:26:51.090887000,1970-01-01 00:26:51.090887000,1970-01-01 00:26:51.090887000,1970-01-01 00:26:50.776800000,331
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2055.5,149.0,FINISHED,612.95,6008896c633aab121bb8e11d,60088a100a7214ad890000bd,1970-01-01 00:26:51.172368000,1970-01-01 00:26:51.172368000,1970-01-01 00:26:51.172775000,1970-01-01 00:26:51.172838000,1970-01-01 00:26:51.172775000,1970-01-01 00:26:50.150400000,332
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5850.0,1.0,FINISHED,21.00,60088d5cb6310511daa4ee6f,60088d5d0a7214ad890000ed,1970-01-01 00:26:51.173213000,1970-01-01 00:26:51.173213000,1970-01-01 00:26:51.173213000,1970-01-01 00:26:51.173218000,1970-01-01 00:26:51.173213000,1970-01-01 00:26:51.100800000,333
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,1.00,6008873eb6310511daa4e8eb,600887560a720f05fa000098,1970-01-01 00:26:51.171670000,1970-01-01 00:26:51.171670000,1970-01-01 00:26:51.171671000,1970-01-01 00:26:51.171671000,1970-01-01 00:26:51.171671000,1970-01-01 00:26:53.850070000,334
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,20.00,60088a46b6310511daa4ec97,60088a4e0a720f05fa0000da,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.172435000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.100800000,335
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.00,54943462e4b07e684157a532,60088e7f0a720f05fa00011e,1970-01-01 00:26:51.173503000,1970-01-01 00:26:51.173503000,1970-01-01 00:26:51.173505000,1970-01-01 00:26:51.173509000,1970-01-01 00:26:51.173504000,1970-01-01 00:26:51.087103000,336
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,60083a1e325c8a17946255de,60083ab50a7214ad89000049,1970-01-01 00:26:51.152053000,1970-01-01 00:26:51.152053000,1970-01-01 00:26:51.152053000,1970-01-01 00:26:51.152053000,1970-01-01 00:26:51.152053000,1970-01-01 00:26:51.152053000,337
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4850.0,3.0,FINISHED,28.00,60088a46b6310511daa4ec97,60088a460a720f05fa0000d5,1970-01-01 00:26:51.172422000,1970-01-01 00:26:51.172422000,1970-01-01 00:26:51.172424000,1970-01-01 00:26:51.172428000,1970-01-01 00:26:51.172424000,1970-01-01 00:26:51.100800000,338
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",173.6,4.0,FINISHED,4.66,6008412f6e64697abedcd5d5,600841da0a7214ad89000051,1970-01-01 00:26:51.153882000,1970-01-01 00:26:51.153882000,1970-01-01 00:26:51.153883000,1970-01-01 00:26:51.153883000,1970-01-01 00:26:51.153883000,1970-01-01 00:26:51.067482000,339
,,250.0,5.0,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,60085ba90a720f05fa00006a,1970-01-01 00:26:51.160489000,1970-01-01 00:26:51.160489000,1970-01-01 00:26:51.160490000,1970-01-01 00:26:51.160490000,1970-01-01 00:26:51.160490000,1970-01-01 00:26:50.863200000,340
,,,3.0,REJECTED,3.00,6008873eb6310511daa4e8eb,6008878f0a7214ad8900007b,1970-01-01 00:26:51.171727000,1970-01-01 00:26:51.171727000,,1970-01-01 00:26:51.171733000,,1970-01-01 00:25:09.321600000,341
,,50.0,1.0,FINISHED,9.99,600861d3be5fc9247bab3e0c,6008625b0a7214ad89000063,1970-01-01 00:26:51.162203000,1970-01-01 00:26:51.162203000,1970-01-01 00:26:51.162204000,1970-01-01 00:26:51.162204000,1970-01-01 00:26:51.162204000,1970-01-01 00:26:51.075803000,342
,,,3.0,REJECTED,3.00,60088d55633aab121bb8e41a,60088d920a720f05fa000109,1970-01-01 00:26:51.173266000,1970-01-01 00:26:51.173266000,,1970-01-01 00:26:51.173267000,,1970-01-01 00:25:09.321600000,343
5.0,All-receipts receipt bonus,5.0,3.0,FINISHED,23.00,600887a5b6310511daa4e9a7,600887ae0a7214ad8900008a,1970-01-01 00:26:51.171758000,1970-01-01 00:26:51.171758000,1970-01-01 00:26:51.171758000,1970-01-01 00:26:51.171763000,1970-01-01 00:26:51.171758000,1970-01-01 00:26:51.100800000,344
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,3.0,FINISHED,28.00,60088a46b6310511daa4ec97,60088a490a720f05fa0000d6,1970-01-01 00:26:51.172425000,1970-01-01 00:26:51.172425000,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.100800000,345
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",9850.0,7.0,FINISHED,26.00,60088d58633aab121bb8e424,60088d580a7214ad890000eb,1970-01-01 00:26:51.173208000,1970-01-01 00:26:51.173208000,1970-01-01 00:26:51.173209000,1970-01-01 00:26:51.173214000,1970-01-01 00:26:51.173209000,1970-01-01 00:26:51.100800000,346
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,10.00,6008873eb6310511daa4e8eb,600887770a7214ad89000075,1970-01-01 00:26:51.171703000,1970-01-01 00:26:51.171703000,1970-01-01 00:26:51.171704000,1970-01-01 00:26:51.171704000,1970-01-01 00:26:51.171704000,1970-01-01 00:26:50.496000000,347
5.0,All-receipts receipt bonus,5.0,3.0,FINISHED,22.00,60088a46b6310511daa4ec97,60088a4d0a7214ad890000c7,1970-01-01 00:26:51.172429000,1970-01-01 00:26:51.172429000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.172434000,1970-01-01 00:26:51.172430000,1970-01-01 00:26:51.100800000,348
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,5.0,FINISHED,23.00,60088d5cb6310511daa4ee6f,60088d600a7214ad890000ef,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.173221000,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.100800000,349
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60088838633aab121bb8df69,6008888f0a720f05fa0000b5,1970-01-01 00:26:51.171983000,1970-01-01 00:26:51.171983000,1970-01-01 00:26:51.171989000,1970-01-01 00:26:51.171989000,1970-01-01 00:26:51.171983000,1970-01-01 00:26:51.085583000,350
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60088a25b6310511daa4ec42,60088a670a720f05fa0000e0,1970-01-01 00:26:51.172455000,1970-01-01 00:26:51.172455000,1970-01-01 00:26:51.172461000,1970-01-01 00:26:51.172461000,1970-01-01 00:26:51.172455000,1970-01-01 00:26:51.086055000,351
21.0,COMPLETE_PARTNER_RECEIPT,50.9,1.0,FINISHED,2.99,5cd06f1f2acf0a2667da628b,600788cd0a7214ad8900003a,1970-01-01 00:26:51.106509000,1970-01-01 00:26:51.106509000,1970-01-01 00:26:51.106530000,1970-01-01 00:26:51.106532000,1970-01-01 00:26:51.106530000,1970-01-01 00:26:51.014400000,352
,,250.0,5.0,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,60085bad0a720f05fa00006c,1970-01-01 00:26:51.160493000,1970-01-01 00:26:51.160493000,1970-01-01 00:26:51.160493000,1970-01-01 00:26:51.160493000,1970-01-01 00:26:51.160493000,1970-01-01 00:26:50.172000000,353
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,60088e670a720f05fa00011d,1970-01-01 00:26:51.173479000,1970-01-01 00:26:51.173479000,1970-01-01 00:26:51.173480000,1970-01-01 00:26:51.173480000,1970-01-01 00:26:51.173480000,1970-01-01 00:26:51.087079000,354
,,,,SUBMITTED,,6008873eb6310511daa4e8eb,600887970a7214ad8900007c,1970-01-01 00:26:51.171735814,1970-01-01 00:26:51.171735814,,1970-01-01 00:26:51.171735814,,,0
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,4.0,FINISHED,29.00,60088a46b6310511daa4ec97,60088a4a0a7214ad890000c5,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.172431000,1970-01-01 00:26:51.172426000,1970-01-01 00:26:51.100800000,355
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350.0,10.0,FINISHED,10.00,600861d3be5fc9247bab3e0c,600862490a720f05fa000072,1970-01-01 00:26:51.162185000,1970-01-01 00:26:51.162185000,1970-01-01 00:26:51.162186000,1970-01-01 00:26:51.162186000,1970-01-01 00:26:51.162186000,1970-01-01 00:26:49.804800000,356
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2300.0,3.0,FINISHED,20.00,60088af5633aab121bb8e31b,60088af80a7214ad890000d6,1970-01-01 00:26:51.172600000,1970-01-01 00:26:51.172600000,1970-01-01 00:26:51.172600000,1970-01-01 00:26:51.172605000,1970-01-01 00:26:51.172600000,1970-01-01 00:26:51.100800000,357
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,1.0,FINISHED,25.00,60088d5cb6310511daa4ee6f,60088d5f0a720f05fa0000fc,1970-01-01 00:26:51.173215000,1970-01-01 00:26:51.173215000,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.173220000,1970-01-01 00:26:51.173216000,1970-01-01 00:26:51.100800000,358
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,9.0,FINISHED,89.91,600861d3be5fc9247bab3e0c,600862530a720f05fa000074,1970-01-01 00:26:51.162195000,1970-01-01 00:26:51.162195000,1970-01-01 00:26:51.162195000,1970-01-01 00:26:51.162195000,1970-01-01 00:26:51.162195000,1970-01-01 00:26:51.075794000,359
5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,60088aff633aab121bb8e33d,60088aff0a7214ad890000da,1970-01-01 00:26:51.172607000,1970-01-01 00:26:51.172607000,,1970-01-01 00:26:51.172612000,,1970-01-01 00:26:51.100800000,360
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",673.0,13.0,FINISHED,40.37,6008f02fb6310511daa4f314,6008f2be0a720f05fa000129,1970-01-01 00:26:51.199166000,1970-01-01 00:26:51.199166000,1970-01-01 00:26:51.199200000,1970-01-01 00:26:51.199209000,1970-01-01 00:26:51.199200000,1970-01-01 00:26:51.100800000,361
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",405.9,32.0,FINISHED,163.94,6009e60450b3311194385009,6009f5ea0a7214ada2000004,1970-01-01 00:26:51.265514000,1970-01-01 00:26:51.265514000,1970-01-01 00:26:51.265565000,1970-01-01 00:26:51.265576000,1970-01-01 00:26:51.265565000,1970-01-01 00:26:51.187200000,362
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,7.0,FINISHED,32.42,6008e9cdb6310511daa4f2e4,6008ee0e0a7214ad89000125,1970-01-01 00:26:51.197966000,1970-01-01 00:26:51.197966000,1970-01-01 00:26:51.197998000,1970-01-01 00:26:51.198000000,1970-01-01 00:26:51.197998000,1970-01-01 00:26:51.100800000,363
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,6009889f0a7214ad89000133,1970-01-01 00:26:51.237535000,1970-01-01 00:26:51.237535000,1970-01-01 00:26:51.237536000,1970-01-01 00:26:51.237536000,1970-01-01 00:26:51.237536000,1970-01-01 00:26:50.949600000,364
,,,,SUBMITTED,,6009f6927d983a124e9adaad,6009f9000a7214ada2000005,1970-01-01 00:26:51.266304615,1970-01-01 00:26:51.266304615,,1970-01-01 00:26:51.266304615,,,0
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,600987d77d983a11f63cfa92,600988a30a720f05fa000132,1970-01-01 00:26:51.237539000,1970-01-01 00:26:51.237539000,1970-01-01 00:26:51.237539000,1970-01-01 00:26:51.237539000,1970-01-01 00:26:51.237539000,1970-01-01 00:26:50.258400000,365
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,0.0,FINISHED,0.00,6009e60450b3311194385009,6009eb000a7214ada2000003,1970-01-01 00:26:51.262720000,1970-01-01 00:26:51.262720000,1970-01-01 00:26:51.262746000,1970-01-01 00:26:51.262755000,1970-01-01 00:26:51.262746000,1970-01-01 00:26:51.187200000,0
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2143.3,118.0,FINISHED,349.16,600992d17d983a11f63d11ad,600992f90a720f05fa000133,1970-01-01 00:26:51.240185000,1970-01-01 00:26:51.240185000,1970-01-01 00:26:51.240729000,1970-01-01 00:26:51.240876000,1970-01-01 00:26:51.240729000,1970-01-01 00:26:51.187200000,366
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,7.0,FINISHED,80.46,6009e60450b3311194385009,6009f5200a720f0535000005,1970-01-01 00:26:51.265312000,1970-01-01 00:26:51.265312000,1970-01-01 00:26:51.265338000,1970-01-01 00:26:51.265351000,1970-01-01 00:26:51.265338000,1970-01-01 00:26:51.187200000,367
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,10.0,FINISHED,10.00,600987d77d983a11f63cfa92,600988820a7214ad8900012b,1970-01-01 00:26:51.237506000,1970-01-01 00:26:51.237506000,1970-01-01 00:26:51.237507000,1970-01-01 00:26:51.237507000,1970-01-01 00:26:51.237507000,1970-01-01 00:26:49.891200000,368
45.0,COMPLETE_PARTNER_RECEIPT,1550.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,600988560a7214ad89000127,1970-01-01 00:26:51.237462000,1970-01-01 00:26:51.237462000,1970-01-01 00:26:51.237463000,1970-01-01 00:26:51.237463000,1970-01-01 00:26:51.237463000,1970-01-01 00:26:51.151062000,369
,,125.0,5.0,FINISHED,25.00,600987d77d983a11f63cfa92,6009889a0a720f05fa00012f,1970-01-01 00:26:51.237530000,1970-01-01 00:26:51.237530000,1970-01-01 00:26:51.237530000,1970-01-01 00:26:51.237530000,1970-01-01 00:26:51.237530000,1970-01-01 00:26:50.949600000,370
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",986.5,14.0,FINISHED,58.76,6008f02fb6310511daa4f314,6008f09d0a720f05fa000128,1970-01-01 00:26:51.198621000,1970-01-01 00:26:51.198621000,1970-01-01 00:26:51.198988000,1970-01-01 00:26:51.199040000,1970-01-01 00:26:51.198988000,1970-01-01 00:26:51.100800000,371
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,6009885a0a7214ad89000129,1970-01-01 00:26:51.237466000,1970-01-01 00:26:51.237466000,1970-01-01 00:26:51.237467000,1970-01-01 00:26:51.237467000,1970-01-01 00:26:51.237467000,1970-01-01 00:26:51.151066000,372
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,10.00,600987d77d983a11f63cfa92,600988980a7214ad89000130,1970-01-01 00:26:51.237528000,1970-01-01 00:26:51.237528000,1970-01-01 00:26:51.237528000,1970-01-01 00:26:51.237528000,1970-01-01 00:26:51.237528000,1970-01-01 00:26:51.151128000,373
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,9.99,600987d77d983a11f63cfa92,600988900a7214ad8900012e,1970-01-01 00:26:51.237520000,1970-01-01 00:26:51.237520000,1970-01-01 00:26:51.237521000,1970-01-01 00:26:51.237521000,1970-01-01 00:26:51.237521000,1970-01-01 00:26:51.237520000,374
